index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
212,6.564850494,6.837123473,-0.147663566,0.600000000,0.600000000,6.910445214,-0.743166649,6.763801732,0.447839517
213,6.603232811,6.799038281,-0.152430152,0.600000000,0.600000000,6.874743112,-0.747634973,6.723333450,0.442774669
214,6.641535575,6.761051410,-0.157339265,0.600000000,0.600000000,6.839148020,-0.752234986,6.682954800,0.437556457
215,6.679756488,6.723165754,-0.162390531,0.600000000,0.600000000,6.803663129,-0.756966155,6.642668379,0.432185093
216,6.717893263,6.685384198,-0.167583566,0.600000000,0.600000000,6.768291622,-0.761827926,6.602476774,0.426660793
217,6.755943622,6.647709619,-0.172917975,0.600000000,0.600000000,6.733036679,-0.766819728,6.562382559,0.420983779
218,6.793905298,6.610144886,-0.178393350,0.600000000,0.600000000,6.697901476,-0.771940973,6.522388297,0.415154274
219,6.831776037,6.572692860,-0.184009275,0.600000000,0.600000000,6.662889181,-0.777191054,6.482496540,0.409172505
220,6.869553595,6.535356393,-0.189765322,0.600000000,0.600000000,6.628002959,-0.782569349,6.442709827,0.403038704
221,6.907235739,6.498138329,-0.195661054,0.600000000,0.600000000,6.593245971,-0.788075213,6.403030687,0.396753106
222,6.944820250,6.461041501,-0.201696020,0.600000000,0.600000000,6.558621368,-0.793707987,6.363461633,0.390315947
223,6.982304921,6.424068734,-0.207869762,0.600000000,0.600000000,6.524132300,-0.799466992,6.324005168,0.383727469
224,7.019687557,6.387222845,-0.214181808,0.600000000,0.600000000,6.489781910,-0.805351529,6.284663780,0.376987912
225,7.056965977,6.350506639,-0.220631680,0.600000000,0.600000000,6.455573333,-0.811360882,6.245439944,0.370097522
226,7.094138014,6.313922912,-0.227218885,0.600000000,0.600000000,6.421509702,-0.817494314,6.206336122,0.363056545
227,7.131201514,6.277474451,-0.233942921,0.600000000,0.600000000,6.387594140,-0.823751071,6.167354761,0.355865229
